step,value,metric,seed
16000,0.0648246546227417,test_acc_rolling_avg,seed000
17000,0.0717764789231314,test_acc_rolling_avg,seed000
18000,0.0952444208289054,test_acc_rolling_avg,seed000
19000,0.1238487424725469,test_acc_rolling_avg,seed000
20000,0.1575894438540559,test_acc_rolling_avg,seed000
21000,0.1834927382217499,test_acc_rolling_avg,seed000
22000,0.4147183846971307,test_acc_rolling_avg,seed000
23000,0.637708111937655,test_acc_rolling_avg,seed000
24000,0.8485210768685795,test_acc_rolling_avg,seed000
25000,0.8437389302160822,test_acc_rolling_avg,seed000
26000,0.8370970598653914,test_acc_rolling_avg,seed000
27000,0.8268685795253278,test_acc_rolling_avg,seed000
28000,0.8154888416578109,test_acc_rolling_avg,seed000
29000,0.8031792419411974,test_acc_rolling_avg,seed000
30000,0.790913921360255,test_acc_rolling_avg,seed000
1000,1.0,train_acc,seed000
2000,1.0,train_acc,seed000
3000,1.0,train_acc,seed000
4000,0.9723551302498672,train_acc,seed000
5000,1.0,train_acc,seed000
6000,1.0,train_acc,seed000
7000,1.0,train_acc,seed000
8000,1.0,train_acc,seed000
9000,1.0,train_acc,seed000
10000,1.0,train_acc,seed000
11000,1.0,train_acc,seed000
12000,1.0,train_acc,seed000
13000,1.0,train_acc,seed000
14000,1.0,train_acc,seed000
15000,1.0,train_acc,seed000
16000,1.0,train_acc,seed000
17000,1.0,train_acc,seed000
18000,1.0,train_acc,seed000
19000,1.0,train_acc,seed000
20000,1.0,train_acc,seed000
21000,1.0,train_acc,seed000
22000,1.0,train_acc,seed000
23000,1.0,train_acc,seed000
24000,1.0,train_acc,seed000
25000,1.0,train_acc,seed000
26000,1.0,train_acc,seed000
27000,1.0,train_acc,seed000
28000,1.0,train_acc,seed000
29000,1.0,train_acc,seed000
30000,1.0,train_acc,seed000
1000,0.0630977683315621,val_acc,seed000
2000,0.0787725823591923,val_acc,seed000
3000,0.0860786397449521,val_acc,seed000
4000,0.0240435706695005,val_acc,seed000
5000,0.048087141339001,val_acc,seed000
6000,0.0553931987247608,val_acc,seed000
7000,0.0580499468650371,val_acc,seed000
8000,0.0626992561105207,val_acc,seed000
9000,0.0437035069075451,val_acc,seed000
10000,0.0484856535600425,val_acc,seed000
11000,0.055260361317747,val_acc,seed000
12000,0.0605738575982996,val_acc,seed000
13000,0.0632306057385759,val_acc,seed000
14000,0.0573857598299681,val_acc,seed000
15000,0.0649574920297555,val_acc,seed000
16000,0.0721307120085015,val_acc,seed000
17000,0.078241232731137,val_acc,seed000
18000,0.1353613177470775,val_acc,seed000
19000,0.1579436769394261,val_acc,seed000
20000,0.1794633368756641,val_acc,seed000
21000,0.2130712008501594,val_acc,seed000
22000,0.8516206163655685,val_acc,seed000
23000,0.848432518597237,val_acc,seed000
24000,0.845510095642933,val_acc,seed000
25000,0.8372741764080766,val_acc,seed000
26000,0.8285069075451648,val_acc,seed000
27000,0.8148246546227418,val_acc,seed000
28000,0.803134962805526,val_acc,seed000
29000,0.7915781083953242,val_acc,seed000
30000,0.7780286928799149,val_acc,seed000
1000,0.9804497852967616,avg_clustering,seed001
2000,0.9773828513017624,avg_clustering,seed001
3000,0.966895475947105,avg_clustering,seed001
4000,0.9835386484251788,avg_clustering,seed001
5000,0.9696506034087808,avg_clustering,seed001
6000,0.9692222595163068,avg_clustering,seed001
7000,0.972717842579326,avg_clustering,seed001
8000,0.9722524000016236,avg_clustering,seed001
9000,0.9208673932545416,avg_clustering,seed001
10000,0.9306654343856424,avg_clustering,seed001
11000,0.9434867232441756,avg_clustering,seed001
12000,0.9551608374406522,avg_clustering,seed001
13000,0.9714104090213798,avg_clustering,seed001
14000,0.9596509188774934,avg_clustering,seed001
15000,0.9701809346779032,avg_clustering,seed001
16000,0.9784343576062656,avg_clustering,seed001
17000,0.987619218433312,avg_clustering,seed001
18000,0.9800095155416452,avg_clustering,seed001
19000,0.9708074112383598,avg_clustering,seed001
20000,0.959110835561626,avg_clustering,seed001
21000,0.9559195842099408,avg_clustering,seed001
22000,0.9701370880863636,avg_clustering,seed001
23000,0.9692960547624808,avg_clustering,seed001
24000,0.9662308082240288,avg_clustering,seed001
25000,0.9670235664038764,avg_clustering,seed001
26000,0.9630305578476512,avg_clustering,seed001
27000,0.9646123424612724,avg_clustering,seed001
28000,0.964787736832587,avg_clustering,seed001
29000,0.9637233398078676,avg_clustering,seed001
30000,0.9639973639104498,avg_clustering,seed001
1000,,avg_clustering_delta,seed001
2000,-0.003066933994999,avg_clustering_delta,seed001
3000,-0.0104873753546574,avg_clustering_delta,seed001
4000,0.0166431724780738,avg_clustering_delta,seed001
5000,-0.013888045016398,avg_clustering_delta,seed001
6000,-0.0004283438924741,avg_clustering_delta,seed001
7000,0.0034955830630193,avg_clustering_delta,seed001
8000,-0.0004654425777023,avg_clustering_delta,seed001
9000,-0.051385006747082,avg_clustering_delta,seed001
10000,0.0097980411311007,avg_clustering_delta,seed001
11000,0.0128212888585332,avg_clustering_delta,seed001
12000,0.0116741141964764,avg_clustering_delta,seed001
13000,0.0162495715807275,avg_clustering_delta,seed001
14000,-0.0117594901438863,avg_clustering_delta,seed001
15000,0.0105300158004099,avg_clustering_delta,seed001
16000,0.0082534229283623,avg_clustering_delta,seed001
17000,0.0091848608270461,avg_clustering_delta,seed001
18000,-0.0076097028916668,avg_clustering_delta,seed001
19000,-0.0092021043032852,avg_clustering_delta,seed001
20000,-0.0116965756767336,avg_clustering_delta,seed001
21000,-0.0031912513516852,avg_clustering_delta,seed001
22000,0.0142175038764226,avg_clustering_delta,seed001
23000,-0.0008410333238825,avg_clustering_delta,seed001
24000,-0.0030652465384521,avg_clustering_delta,seed001
25000,0.0007927581798475,avg_clustering_delta,seed001
26000,-0.003993008556225,avg_clustering_delta,seed001
27000,0.001581784613621,avg_clustering_delta,seed001
28000,0.0001753943713147,avg_clustering_delta,seed001
29000,-0.0010643970247193,avg_clustering_delta,seed001
30000,0.0002740241025821,avg_clustering_delta,seed001
1000,,avg_clustering_rel_change,seed001
2000,-0.0031280888027026,avg_clustering_rel_change,seed001
3000,-0.0107300586875342,avg_clustering_rel_change,seed001
4000,0.0172130006728714,avg_clustering_rel_change,seed001
5000,-0.0141204873226236,avg_clustering_rel_change,seed001
6000,-0.0004417507615303,avg_clustering_rel_change,seed001
7000,0.0036065856192404,avg_clustering_rel_change,seed001
8000,-0.000478497008411,avg_clustering_rel_change,seed001
9000,-0.0528515092860621,avg_clustering_rel_change,seed001
10000,0.0106400131038111,avg_clustering_rel_change,seed001
11000,0.0137764747510977,avg_clustering_rel_change,seed001
12000,0.0123733741120755,avg_clustering_rel_change,seed001
13000,0.0170123930376671,avg_clustering_rel_change,seed001
14000,-0.0121055838342654,avg_clustering_rel_change,seed001
15000,0.0109727564401511,avg_clustering_rel_change,seed001
16000,0.0085070965975047,avg_clustering_rel_change,seed001
17000,0.0093873040696534,avg_clustering_rel_change,seed001
18000,-0.0077050980272926,avg_clustering_rel_change,seed001
19000,-0.0093898111776999,avg_clustering_rel_change,seed001
20000,-0.0120482966459984,avg_clustering_rel_change,seed001
21000,-0.0033273019481805,avg_clustering_rel_change,seed001
22000,0.0148731170605456,avg_clustering_rel_change,seed001
23000,-0.0008669221434894,avg_clustering_rel_change,seed001
24000,-0.0031623429429962,avg_clustering_rel_change,seed001
25000,0.0008204646064895,avg_clustering_rel_change,seed001
26000,-0.0041291739880487,avg_clustering_rel_change,seed001
27000,0.0016425071880961,avg_clustering_rel_change,seed001
28000,0.0001818288690638,avg_clustering_rel_change,seed001
29000,-0.0011032447698949,avg_clustering_rel_change,seed001
30000,0.0002843389708053,avg_clustering_rel_change,seed001
1000,0.9804497852967616,avg_clustering_rolling_avg,seed001
2000,0.978916318299262,avg_clustering_rolling_avg,seed001
3000,0.9749093708485428,avg_clustering_rolling_avg,seed001
4000,0.9759389918913488,avg_clustering_rolling_avg,seed001
5000,0.9733615759270215,avg_clustering_rolling_avg,seed001
6000,0.9741371704500889,avg_clustering_rolling_avg,seed001
7000,0.970530235168138,avg_clustering_rolling_avg,seed001
8000,0.9713975006990856,avg_clustering_rolling_avg,seed001
9000,0.9552792119451636,avg_clustering_rolling_avg,seed001
10000,0.9412617425472692,avg_clustering_rolling_avg,seed001
11000,0.93167318362812,avg_clustering_rolling_avg,seed001
12000,0.9431043316901568,avg_clustering_rolling_avg,seed001
13000,0.9566859899020692,avg_clustering_rolling_avg,seed001
14000,0.9620740551131752,avg_clustering_rolling_avg,seed001
15000,0.9670807541922588,avg_clustering_rolling_avg,seed001
16000,0.9694220703872208,avg_clustering_rolling_avg,seed001
17000,0.978744836905827,avg_clustering_rolling_avg,seed001
18000,0.9820210305270742,avg_clustering_rolling_avg,seed001
19000,0.9794787150711056,avg_clustering_rolling_avg,seed001
20000,0.9699759207805436,avg_clustering_rolling_avg,seed001
21000,0.9619459436699755,avg_clustering_rolling_avg,seed001
22000,0.96172250261931,avg_clustering_rolling_avg,seed001
23000,0.965117575686262,avg_clustering_rolling_avg,seed001
24000,0.9685546503576244,avg_clustering_rolling_avg,seed001
25000,0.9675168097967952,avg_clustering_rolling_avg,seed001
26000,0.9654283108251854,avg_clustering_rolling_avg,seed001
27000,0.9648888222376,avg_clustering_rolling_avg,seed001
28000,0.9641435457138368,avg_clustering_rolling_avg,seed001
29000,0.9643744730339088,avg_clustering_rolling_avg,seed001
30000,0.9641694801836348,avg_clustering_rolling_avg,seed001
1000,249.0625,avg_degree,seed001
2000,248.0,avg_degree,seed001
3000,240.3203125,avg_degree,seed001
4000,248.2509803921569,avg_degree,seed001
5000,244.953125,avg_degree,seed001
6000,240.4392156862745,avg_degree,seed001
7000,245.5058823529412,avg_degree,seed001
8000,245.2627450980392,avg_degree,seed001
9000,205.3821138211382,avg_degree,seed001
10000,206.76305220883532,avg_degree,seed001
11000,222.624,avg_degree,seed001
12000,234.2845849802372,avg_degree,seed001
13000,244.8078431372549,avg_degree,seed001
14000,239.1137254901961,avg_degree,seed001
15000,243.3019607843137,avg_degree,seed001
16000,248.0703125,avg_degree,seed001
17000,251.4296875,avg_degree,seed001
18000,248.953125,avg_degree,seed001
19000,243.0859375,avg_degree,seed001
20000,239.125,avg_degree,seed001
21000,231.1607843137255,avg_degree,seed001
22000,241.64705882352945,avg_degree,seed001
23000,241.34117647058824,avg_degree,seed001
24000,240.0235294117647,avg_degree,seed001
25000,239.4782608695652,avg_degree,seed001
26000,237.9051383399209,avg_degree,seed001
27000,238.03187250996012,avg_degree,seed001
28000,237.7936507936508,avg_degree,seed001
29000,236.9920634920635,avg_degree,seed001
30000,232.52380952380952,avg_degree,seed001
1000,0.9767156862745098,density,seed001
2000,0.9725490196078432,density,seed001
3000,0.9424325980392156,density,seed001
4000,0.9773660645360508,density,seed001
5000,0.9606004901960784,density,seed001
6000,0.9466110853790336,density,seed001
7000,0.9665585919407133,density,seed001
8000,0.9656013586536976,density,seed001
9000,0.8382943421270947,density,seed001
10000,0.8337219847130457,density,seed001
11000,0.8940722891566265,density,seed001
12000,0.92970073404856,density,seed001
13000,0.9638104060521846,density,seed001
14000,0.941392620040142,density,seed001
15000,0.9578817353713138,density,seed001
16000,0.9728247549019609,density,seed001
17000,0.985998774509804,density,seed001
18000,0.9762867647058824,density,seed001
19000,0.9532781862745098,density,seed001
20000,0.9377450980392156,density,seed001
21000,0.9100818280067932,density,seed001
22000,0.951366373320982,density,seed001
23000,0.95016211208893,density,seed001
24000,0.9449745252431682,density,seed001
25000,0.9503105590062112,density,seed001
26000,0.9440680092854006,density,seed001
27000,0.9521274900398408,density,seed001
28000,0.9473850629229116,density,seed001
29000,0.9441914880161892,density,seed001
30000,0.9263896793777272,density,seed001
1000,,density_delta,seed001
2000,-0.0041666666666666,density_delta,seed001
3000,-0.0301164215686274,density_delta,seed001
4000,0.034933466496835,density_delta,seed001
5000,-0.0167655743399722,density_delta,seed001
6000,-0.0139894048170449,density_delta,seed001
7000,0.0199475065616797,density_delta,seed001
8000,-0.0009572332870155,density_delta,seed001
9000,-0.1273070165266029,density_delta,seed001
10000,-0.004572357414049,density_delta,seed001
11000,0.0603503044435808,density_delta,seed001
12000,0.0356284448919336,density_delta,seed001
13000,0.0341096720036244,density_delta,seed001
14000,-0.0224177860120425,density_delta,seed001
15000,0.0164891153311718,density_delta,seed001
16000,0.0149430195306469,density_delta,seed001
17000,0.0131740196078431,density_delta,seed001
18000,-0.0097120098039215,density_delta,seed001
19000,-0.0230085784313726,density_delta,seed001
20000,-0.015533088235294,density_delta,seed001
21000,-0.0276632700324224,density_delta,seed001
22000,0.0412845453141886,density_delta,seed001
23000,-0.0012042612320518,density_delta,seed001
24000,-0.0051875868457619,density_delta,seed001
25000,0.005336033763043,density_delta,seed001
26000,-0.0062425497208106,density_delta,seed001
27000,0.00805948075444,density_delta,seed001
28000,-0.004742427116929,density_delta,seed001
29000,-0.0031935749067223,density_delta,seed001
30000,-0.017801808638462,density_delta,seed001
1000,,density_rel_change,seed001
2000,-0.0042659974905896,density_rel_change,seed001
3000,-0.0309664818548387,density_rel_change,seed001
4000,0.0370673367724292,density_rel_change,seed001
5000,-0.0171538330911159,density_rel_change,seed001
6000,-0.0145631872561187,density_rel_change,seed001
7000,0.02107254697286,density_rel_change,seed001
8000,-0.0009903520541818,density_rel_change,seed001
9000,-0.1318422094021308,density_rel_change,seed001
10000,-0.0054543579555208,density_rel_change,seed001
11000,0.0723866055473545,density_rel_change,seed001
12000,0.0398496243805315,density_rel_change,seed001
13000,0.0366888728323224,density_rel_change,seed001
14000,-0.0232595392945247,density_rel_change,seed001
15000,0.0175156624134877,density_rel_change,seed001
16000,0.015600067293124,density_rel_change,seed001
17000,0.0135420275249582,density_rel_change,seed001
18000,-0.0098499207656215,density_rel_change,seed001
19000,-0.0235674386493441,density_rel_change,seed001
20000,-0.0162943917724569,density_rel_change,seed001
21000,-0.0294997756749303,density_rel_change,seed001
22000,0.0453635530824823,density_rel_change,seed001
23000,-0.0012658227848101,density_rel_change,seed001
24000,-0.0054596860680511,density_rel_change,seed001
25000,0.0056467487963973,density_rel_change,seed001
26000,-0.0065689575493497,density_rel_change,seed001
27000,0.0085369705097204,density_rel_change,seed001
28000,-0.0049808740599756,density_rel_change,seed001
29000,-0.0033709365195915,density_rel_change,seed001
30000,-0.0188540236428786,density_rel_change,seed001
1000,0.9767156862745098,density_rolling_avg,seed001
2000,0.9746323529411764,density_rolling_avg,seed001
3000,0.9638991013071896,density_rolling_avg,seed001
4000,0.9641158940610364,density_rolling_avg,seed001
5000,0.9601330509237817,density_rolling_avg,seed001
6000,0.9615258800370542,density_rolling_avg,seed001
7000,0.9579233891719418,density_rolling_avg,seed001
8000,0.9595903453244816,density_rolling_avg,seed001
9000,0.923484764240502,density_rolling_avg,seed001
10000,0.8792058951646128,density_rolling_avg,seed001
11000,0.8553628719989224,density_rolling_avg,seed001
12000,0.8858316693060774,density_rolling_avg,seed001
13000,0.9291944764191236,density_rolling_avg,seed001
14000,0.9449679200469624,density_rolling_avg,seed001
15000,0.9543615871545468,density_rolling_avg,seed001
16000,0.9573663701044722,density_rolling_avg,seed001
17000,0.972235088261026,density_rolling_avg,seed001
18000,0.9783700980392156,density_rolling_avg,seed001
19000,0.9718545751633988,density_rolling_avg,seed001
20000,0.9557700163398692,density_rolling_avg,seed001
21000,0.9337017041068396,density_rolling_avg,seed001
22000,0.9330644331223304,density_rolling_avg,seed001
23000,0.9372034378055684,density_rolling_avg,seed001
24000,0.94883433688436,density_rolling_avg,seed001
25000,0.9484823987794364,density_rolling_avg,seed001
26000,0.94645103117826,density_rolling_avg,seed001
